Cod_setor;Cod_Grandes Regiões;Nome_Grande_Regiao;Cod_UF;Nome_da_UF ;Cod_meso;Nome_da_meso;Cod_micro;Nome_da_micro;Cod_RM;Nome_da_RM;Cod_municipio;Nome_do_municipio;Cod_distrito;Nome_do_distrito;Cod_subdistrito;Nome_do_subdistrito;Cod_bairro;Nome_do_bairro;Situacao_setor;Tipo_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012
510025005000007;5;"Região Centro-Oeste";51;"Mato Grosso";5101;"Norte Mato-Grossense";51002;"Alta Floresta";00;"Municípios não pertencentes a estrutura de RM";5100250;"ALTA FLORESTA";510025005;"ALTA FLORESTA";51002500500;"ALTA FLORESTA";5100250000;"ALTA FLORESTA (todos os setores)";1;0;212;690;3,25;2,36;1339,22;4529455,31;1471,06;4782728,36;834,81;3494912,15;1232,82;4673392,23
510025005000008;5;"Região Centro-Oeste";51;"Mato Grosso";5101;"Norte Mato-Grossense";51002;"Alta Floresta";00;"Municípios não pertencentes a estrutura de RM";5100250;"ALTA FLORESTA";510025005;"ALTA FLORESTA";51002500500;"ALTA FLORESTA";5100250000;"ALTA FLORESTA (todos os setores)";1;0;193;544;2,82;1,94;1583,09;5001504,96;1840,58;5343126,68;980,27;3007033,1;1560,29;3884319,17
510025005000009;5;"Região Centro-Oeste";51;"Mato Grosso";5101;"Norte Mato-Grossense";51002;"Alta Floresta";00;"Municípios não pertencentes a estrutura de RM";5100250;"ALTA FLORESTA";510025005;"ALTA FLORESTA";51002500500;"ALTA FLORESTA";5100250000;"ALTA FLORESTA (todos os setores)";1;0;200;586;2,93;1,99;1917,27;9819367,02;1966,43;9975273,94;1126,06;4893606,35;1583,7;6161061,9
510025005000010;5;"Região Centro-Oeste";51;"Mato Grosso";5101;"Norte Mato-Grossense";51002;"Alta Floresta";00;"Municípios não pertencentes a estrutura de RM";5100250;"ALTA FLORESTA";510025005;"ALTA FLORESTA";51002500500;"ALTA FLORESTA";5100250000;"ALTA FLORESTA (todos os setores)";1;0;175;546;3,12;1,74;2151,12;5209374,12;2254,17;5226742,26;1182,64;3191686,83;1694,89;3707430,08
510025005000011;5;"Região Centro-Oeste";51;"Mato Grosso";5101;"Norte Mato-Grossense";51002;"Alta Floresta";00;"Municípios não pertencentes a estrutura de RM";5100250;"ALTA FLORESTA";510025005;"ALTA FLORESTA";51002500500;"ALTA FLORESTA";5100250000;"ALTA FLORESTA (todos os setores)";1;0;143;436;3,05;1,88;2263,11;8637759,1;2470,42;8919013,49;1317,1;4883124,98;1988,36;6041585,03
510025005000012;5;"Região Centro-Oeste";51;"Mato Grosso";5101;"Norte Mato-Grossense";51002;"Alta Floresta";00;"Municípios não pertencentes a estrutura de RM";5100250;"ALTA FLORESTA";510025005;"ALTA FLORESTA";51002500500;"ALTA FLORESTA";5100250000;"ALTA FLORESTA (todos os setores)";1;0;109;348;3,19;1,6;2617,43;12801158,15;2769,9;13127695,09;1262,25;5916327,72;1953,03;7814444
510025005000013;5;"Região Centro-Oeste";51;"Mato Grosso";5101;"Norte Mato-Grossense";51002;"Alta Floresta";00;"Municípios não pertencentes a estrutura de RM";5100250;"ALTA FLORESTA";510025005;"ALTA FLORESTA";51002500500;"ALTA FLORESTA";5100250000;"ALTA FLORESTA (todos os setores)";1;0;273;828;3,03;1,82;2179,53;17381486,4;2333,38;18252841,88;1257,55;10054266,66;1895,47;13953501,41
510025005000014;5;"Região Centro-Oeste";51;"Mato Grosso";5101;"Norte Mato-Grossense";51002;"Alta Floresta";00;"Municípios não pertencentes a estrutura de RM";5100250;"ALTA FLORESTA";510025005;"ALTA FLORESTA";51002500500;"ALTA FLORESTA";5100250000;"ALTA FLORESTA (todos os setores)";1;0;283;918;3,24;1,98;1442,46;4255244,7;1889,88;4731776,78;1091,75;5860510,79;1784,08;8346818,26
510025005000015;5;"Região Centro-Oeste";51;"Mato Grosso";5101;"Norte Mato-Grossense";51002;"Alta Floresta";00;"Municípios não pertencentes a estrutura de RM";5100250;"ALTA FLORESTA";510025005;"ALTA FLORESTA";51002500500;"ALTA FLORESTA";5100250000;"ALTA FLORESTA (todos os setores)";1;0;145;448;3,09;2,4;3150,61;14596215,81;3286,61;14780623,3;1865,97;10155432,25;2755,56;12554953,15
510025005000016;5;"Região Centro-Oeste";51;"Mato Grosso";5101;"Norte Mato-Grossense";51002;"Alta Floresta";00;"Municípios não pertencentes a estrutura de RM";5100250;"ALTA FLORESTA";510025005;"ALTA FLORESTA";51002500500;"ALTA FLORESTA";5100250000;"ALTA FLORESTA (todos os setores)";1;0;299;962;3,22;2,29;1429,89;3205874,26;1526,92;3275509,61;800,47;1961127,49;1254,63;2505027,87
510025005000017;5;"Região Centro-Oeste";51;"Mato Grosso";5101;"Norte Mato-Grossense";51002;"Alta Floresta";00;"Municípios não pertencentes a estrutura de RM";5100250;"ALTA FLORESTA";510025005;"ALTA FLORESTA";51002500500;"ALTA FLORESTA";5100250000;"ALTA FLORESTA (todos os setores)";1;0;223;753;3,38;2,12;1078,57;1040819,37;1129,21;1032464,72;664,61;821297,59;980,26;902137,15
510025005000018;5;"Região Centro-Oeste";51;"Mato Grosso";5101;"Norte Mato-Grossense";51002;"Alta Floresta";00;"Municípios não pertencentes a estrutura de RM";5100250;"ALTA FLORESTA";510025005;"ALTA FLORESTA";51002500500;"ALTA FLORESTA";5100250000;"ALTA FLORESTA (todos os setores)";1;0;143;473;3,31;2,02;982,87;2317354,23;1098,05;2463588,88;589,17;1083092,75;877,06;1360886,41
510025005000019;5;"Região Centro-Oeste";51;"Mato Grosso";5101;"Norte Mato-Grossense";51002;"Alta Floresta";00;"Municípios não pertencentes a estrutura de RM";5100250;"ALTA FLORESTA";510025005;"ALTA FLORESTA";51002500500;"ALTA FLORESTA";5100250000;"ALTA FLORESTA (todos os setores)";1;0;149;471;3,16;2,3;790,49;388297,22;835,34;372752,6;485,91;365608,74;739,91;368798,57
510025005000020;5;"Região Centro-Oeste";51;"Mato Grosso";5101;"Norte Mato-Grossense";51002;"Alta Floresta";00;"Municípios não pertencentes a estrutura de RM";5100250;"ALTA FLORESTA";510025005;"ALTA FLORESTA";51002500500;"ALTA FLORESTA";5100250000;"ALTA FLORESTA (todos os setores)";1;0;242;798;3,3;2,05;833,53;457447,53;933,87;418633,71;502,5;359144,45;788,24;338082,78
510025005000021;5;"Região Centro-Oeste";51;"Mato Grosso";5101;"Norte Mato-Grossense";51002;"Alta Floresta";00;"Municípios não pertencentes a estrutura de RM";5100250;"ALTA FLORESTA";510025005;"ALTA FLORESTA";51002500500;"ALTA FLORESTA";5100250000;"ALTA FLORESTA (todos os setores)";1;0;254;809;3,19;1,92;983,83;755917,51;1045,57;738727,67;571,55;512778,86;847,52;526508,97
510025005000022;5;"Região Centro-Oeste";51;"Mato Grosso";5101;"Norte Mato-Grossense";51002;"Alta Floresta";00;"Municípios não pertencentes a estrutura de RM";5100250;"ALTA FLORESTA";510025005;"ALTA FLORESTA";51002500500;"ALTA FLORESTA";5100250000;"ALTA FLORESTA (todos os setores)";1;0;117;452;3,86;1,77;784,38;417444,03;865,78;390031,73;495,96;288463,63;747,7;246494,87
510025005000023;5;"Região Centro-Oeste";51;"Mato Grosso";5101;"Norte Mato-Grossense";51002;"Alta Floresta";00;"Municípios não pertencentes a estrutura de RM";5100250;"ALTA FLORESTA";510025005;"ALTA FLORESTA";51002500500;"ALTA FLORESTA";5100250000;"ALTA FLORESTA (todos os setores)";1;0;326;1049;3,22;2,46;954,1;8711586,16;1061,56;9581650,45;577,8;3476692,31;830,23;4788176,41
510025005000024;5;"Região Centro-Oeste";51;"Mato Grosso";5101;"Norte Mato-Grossense";51002;"Alta Floresta";00;"Municípios não pertencentes a estrutura de RM";5100250;"ALTA FLORESTA";510025005;"ALTA FLORESTA";51002500500;"ALTA FLORESTA";5100250000;"ALTA FLORESTA (todos os setores)";1;0;231;724;3,13;1,72;1104,77;4297582,64;1192,53;4535431,6;671,03;1949672,24;1001,69;2580691,79
510025005000025;5;"Região Centro-Oeste";51;"Mato Grosso";5101;"Norte Mato-Grossense";51002;"Alta Floresta";00;"Municípios não pertencentes a estrutura de RM";5100250;"ALTA FLORESTA";510025005;"ALTA FLORESTA";51002500500;"ALTA FLORESTA";5100250000;"ALTA FLORESTA (todos os setores)";1;0;139;472;3,4;2,39;898,55;630822,84;999,19;600677,11;546,41;481467,81;870,63;484891
510025005000026;5;"Região Centro-Oeste";51;"Mato Grosso";5101;"Norte Mato-Grossense";51002;"Alta Floresta";00;"Municípios não pertencentes a estrutura de RM";5100250;"ALTA FLORESTA";510025005;"ALTA FLORESTA";51002500500;"ALTA FLORESTA";5100250000;"ALTA FLORESTA (todos os setores)";1;0;142;475;3,35;2,14;1052,26;884702,62;1131,98;861310,83;649,73;565627,74;940,75;545130,41
510025005000027;5;"Região Centro-Oeste";51;"Mato Grosso";5101;"Norte Mato-Grossense";51002;"Alta Floresta";00;"Municípios não pertencentes a estrutura de RM";5100250;"ALTA FLORESTA";510025005;"ALTA FLORESTA";51002500500;"ALTA FLORESTA";5100250000;"ALTA FLORESTA (todos os setores)";1;0;189;631;3,34;1,85;1214,8;13396489,79;1399,98;15190323,15;714,06;4987893,01;1067,19;7083452,55
510025005000028;5;"Região Centro-Oeste";51;"Mato Grosso";5101;"Norte Mato-Grossense";51002;"Alta Floresta";00;"Municípios não pertencentes a estrutura de RM";5100250;"ALTA FLORESTA";510025005;"ALTA FLORESTA";51002500500;"ALTA FLORESTA";5100250000;"ALTA FLORESTA (todos os setores)";1;0;297;939;3,16;1,81;1039,91;739357,45;1091,36;719719,8;608,74;527527,16;895,61;519185,74
510025005000029;5;"Região Centro-Oeste";51;"Mato Grosso";5101;"Norte Mato-Grossense";51002;"Alta Floresta";00;"Municípios não pertencentes a estrutura de RM";5100250;"ALTA FLORESTA";510025005;"ALTA FLORESTA";51002500500;"ALTA FLORESTA";5100250000;"ALTA FLORESTA (todos os setores)";1;0;175;590;3,37;1,71;1042,94;1180701,2;1267,47;1150093,01;641,28;768876,74;1037,37;833093,14
510025005000030;5;"Região Centro-Oeste";51;"Mato Grosso";5101;"Norte Mato-Grossense";51002;"Alta Floresta";00;"Municípios não pertencentes a estrutura de RM";5100250;"ALTA FLORESTA";510025005;"ALTA FLORESTA";51002500500;"ALTA FLORESTA";5100250000;"ALTA FLORESTA (todos os setores)";1;0;203;658;3,24;2,09;1322,61;1724248,18;1467,15;1700488,06;766,07;1249927,89;1195,77;1437737,09
510025005000031;5;"Região Centro-Oeste";51;"Mato Grosso";5101;"Norte Mato-Grossense";51002;"Alta Floresta";00;"Municípios não pertencentes a estrutura de RM";5100250;"ALTA FLORESTA";510025005;"ALTA FLORESTA";51002500500;"ALTA FLORESTA";5100250000;"ALTA FLORESTA (todos os setores)";2;0;293;1000;3,41;2,45;806,33;405043,82;837,78;394455,57;479,57;325831,58;693,99;322703,79
510025005000032;5;"Região Centro-Oeste";51;"Mato Grosso";5101;"Norte Mato-Grossense";51002;"Alta Floresta";00;"Municípios não pertencentes a estrutura de RM";5100250;"ALTA FLORESTA";510025005;"ALTA FLORESTA";51002500500;"ALTA FLORESTA";5100250000;"ALTA FLORESTA (todos os setores)";2;0;59;194;3,29;2,38;1065,54;711636,49;1122,63;685205,51;627,14;774812,86;958,81;867459,42
510025005000033;5;"Região Centro-Oeste";51;"Mato Grosso";5101;"Norte Mato-Grossense";51002;"Alta Floresta";00;"Municípios não pertencentes a estrutura de RM";5100250;"ALTA FLORESTA";510025005;"ALTA FLORESTA";51002500500;"ALTA FLORESTA";5100250000;"ALTA FLORESTA (todos os setores)";1;0;254;858;3,38;2,73;796,71;1512831,99;1006,79;1701169,85;554,17;1083786,51;868,31;1426111,49
510025005000034;5;"Região Centro-Oeste";51;"Mato Grosso";5101;"Norte Mato-Grossense";51002;"Alta Floresta";00;"Municípios não pertencentes a estrutura de RM";5100250;"ALTA FLORESTA";510025005;"ALTA FLORESTA";51002500500;"ALTA FLORESTA";5100250000;"ALTA FLORESTA (todos os setores)";2;0;45;131;2,91;1,81;600;706754,55;900;793006,9;615,99;1032519,97;959,19;1282159,75
510025005000035;5;"Região Centro-Oeste";51;"Mato Grosso";5101;"Norte Mato-Grossense";51002;"Alta Floresta";00;"Municípios não pertencentes a estrutura de RM";5100250;"ALTA FLORESTA";510025005;"ALTA FLORESTA";51002500500;"ALTA FLORESTA";5100250000;"ALTA FLORESTA (todos os setores)";1;0;270;959;3,55;3,42;523,76;121173,28;612,19;87350,98;334,53;141216,88;567,05;107443,87
510025005000036;5;"Região Centro-Oeste";51;"Mato Grosso";5101;"Norte Mato-Grossense";51002;"Alta Floresta";00;"Municípios não pertencentes a estrutura de RM";5100250;"ALTA FLORESTA";510025005;"ALTA FLORESTA";51002500500;"ALTA FLORESTA";5100250000;"ALTA FLORESTA (todos os setores)";2;0;316;1093;3,46;3,2;729,29;835763,66;773,35;852234,4;418,92;435272,64;675,28;528685,61
510025005000037;5;"Região Centro-Oeste";51;"Mato Grosso";5101;"Norte Mato-Grossense";51002;"Alta Floresta";00;"Municípios não pertencentes a estrutura de RM";5100250;"ALTA FLORESTA";510025005;"ALTA FLORESTA";51002500500;"ALTA FLORESTA";5100250000;"ALTA FLORESTA (todos os setores)";2;0;66;209;3,17;1,49;1351,06;2453686,55;1415,4;2479883,31;755,59;1836859,67;1181,47;2373897,48
510025005000038;5;"Região Centro-Oeste";51;"Mato Grosso";5101;"Norte Mato-Grossense";51002;"Alta Floresta";00;"Municípios não pertencentes a estrutura de RM";5100250;"ALTA FLORESTA";510025005;"ALTA FLORESTA";51002500500;"ALTA FLORESTA";5100250000;"ALTA FLORESTA (todos os setores)";1;0;239;848;3,55;2,78;757,42;349451,82;853,88;311409,43;462,62;463744,06;768,1;535502,25
510025005000039;5;"Região Centro-Oeste";51;"Mato Grosso";5101;"Norte Mato-Grossense";51002;"Alta Floresta";00;"Municípios não pertencentes a estrutura de RM";5100250;"ALTA FLORESTA";510025005;"ALTA FLORESTA";51002500500;"ALTA FLORESTA";5100250000;"ALTA FLORESTA (todos os setores)";1;0;249;765;3,07;1,85;955,75;769024,77;1048,37;746347,64;617,34;626356,98;904,68;658014,96
510025005000040;5;"Região Centro-Oeste";51;"Mato Grosso";5101;"Norte Mato-Grossense";51002;"Alta Floresta";00;"Municípios não pertencentes a estrutura de RM";5100250;"ALTA FLORESTA";510025005;"ALTA FLORESTA";51002500500;"ALTA FLORESTA";5100250000;"ALTA FLORESTA (todos os setores)";1;0;224;592;2,64;2,16;1845,37;3692457,18;1904,9;3698200,2;1185,81;3029762,34;1599,95;3426289,02
510025005000041;5;"Região Centro-Oeste";51;"Mato Grosso";5101;"Norte Mato-Grossense";51002;"Alta Floresta";00;"Municípios não pertencentes a estrutura de RM";5100250;"ALTA FLORESTA";510025005;"ALTA FLORESTA";51002500500;"ALTA FLORESTA";5100250000;"ALTA FLORESTA (todos os setores)";1;0;207;632;3,05;1,75;1774,69;6651254,65;1933,47;6940879,43;981,93;3313493,99;1459,7;4230768,52
510025005000042;5;"Região Centro-Oeste";51;"Mato Grosso";5101;"Norte Mato-Grossense";51002;"Alta Floresta";00;"Municípios não pertencentes a estrutura de RM";5100250;"ALTA FLORESTA";510025005;"ALTA FLORESTA";51002500500;"ALTA FLORESTA";5100250000;"ALTA FLORESTA (todos os setores)";1;0;234;775;3,31;2,52;576,9;292671,41;699,45;269002,46;418,77;217953,25;635,61;192924,09
510025005000043;5;"Região Centro-Oeste";51;"Mato Grosso";5101;"Norte Mato-Grossense";51002;"Alta Floresta";00;"Municípios não pertencentes a estrutura de RM";5100250;"ALTA FLORESTA";510025005;"ALTA FLORESTA";51002500500;"ALTA FLORESTA";5100250000;"ALTA FLORESTA (todos os setores)";1;0;198;663;3,35;2,42;651,82;166083,17;717;135787,82;412,04;219822,92;627,27;199582,15
510025005000044;5;"Região Centro-Oeste";51;"Mato Grosso";5101;"Norte Mato-Grossense";51002;"Alta Floresta";00;"Municípios não pertencentes a estrutura de RM";5100250;"ALTA FLORESTA";510025005;"ALTA FLORESTA";51002500500;"ALTA FLORESTA";5100250000;"ALTA FLORESTA (todos os setores)";1;0;165;514;3,12;1,9;1431,88;6307294,84;1504,84;6520245,88;848,45;2957515,93;1212,86;3788532,64
510025005000045;5;"Região Centro-Oeste";51;"Mato Grosso";5101;"Norte Mato-Grossense";51002;"Alta Floresta";00;"Municípios não pertencentes a estrutura de RM";5100250;"ALTA FLORESTA";510025005;"ALTA FLORESTA";51002500500;"ALTA FLORESTA";5100250000;"ALTA FLORESTA (todos os setores)";1;0;172;557;3,24;1,96;999,27;1062329,21;1138,24;1051818,66;582,75;661532,87;906,28;735844,62
510025005000046;5;"Região Centro-Oeste";51;"Mato Grosso";5101;"Norte Mato-Grossense";51002;"Alta Floresta";00;"Municípios não pertencentes a estrutura de RM";5100250;"ALTA FLORESTA";510025005;"ALTA FLORESTA";51002500500;"ALTA FLORESTA";5100250000;"ALTA FLORESTA (todos os setores)";1;0;195;654;3,35;2,24;988,6;851767,5;1030,89;844568,64;547,43;548667,52;843,01;595870,8
510025005000047;5;"Região Centro-Oeste";51;"Mato Grosso";5101;"Norte Mato-Grossense";51002;"Alta Floresta";00;"Municípios não pertencentes a estrutura de RM";5100250;"ALTA FLORESTA";510025005;"ALTA FLORESTA";51002500500;"ALTA FLORESTA";5100250000;"ALTA FLORESTA (todos os setores)";1;0;205;674;3,29;2,91;934,27;2328430,11;1120,04;2584832,39;618,36;1171637,92;944,95;1482660,28
510025005000048;5;"Região Centro-Oeste";51;"Mato Grosso";5101;"Norte Mato-Grossense";51002;"Alta Floresta";00;"Municípios não pertencentes a estrutura de RM";5100250;"ALTA FLORESTA";510025005;"ALTA FLORESTA";51002500500;"ALTA FLORESTA";5100250000;"ALTA FLORESTA (todos os setores)";1;0;160;487;3,04;2,75;323,08;103707,77;501,86;71054,61;300,99;104458,88;516,95;67603,74
510025005000049;5;"Região Centro-Oeste";51;"Mato Grosso";5101;"Norte Mato-Grossense";51002;"Alta Floresta";00;"Municípios não pertencentes a estrutura de RM";5100250;"ALTA FLORESTA";510025005;"ALTA FLORESTA";51002500500;"ALTA FLORESTA";5100250000;"ALTA FLORESTA (todos os setores)";1;0;253;838;3,31;2,23;850,24;464231,66;892,58;449497,97;509,48;355239,42;743,89;344284,04
510025005000050;5;"Região Centro-Oeste";51;"Mato Grosso";5101;"Norte Mato-Grossense";51002;"Alta Floresta";00;"Municípios não pertencentes a estrutura de RM";5100250;"ALTA FLORESTA";510025005;"ALTA FLORESTA";51002500500;"ALTA FLORESTA";5100250000;"ALTA FLORESTA (todos os setores)";8;0;115;380;3,3;2,14;1278,34;4053229,79;1427,27;4315428,89;622,58;1866197,4;1144,85;2839211,1
510025005000051;5;"Região Centro-Oeste";51;"Mato Grosso";5101;"Norte Mato-Grossense";51002;"Alta Floresta";00;"Municípios não pertencentes a estrutura de RM";5100250;"ALTA FLORESTA";510025005;"ALTA FLORESTA";51002500500;"ALTA FLORESTA";5100250000;"ALTA FLORESTA (todos os setores)";8;0;63;193;3,06;1,77;970,95;1026753,92;1054,66;1026993,74;643,17;1132045,12;1086,95;1433802,45
510025005000052;5;"Região Centro-Oeste";51;"Mato Grosso";5101;"Norte Mato-Grossense";51002;"Alta Floresta";00;"Municípios não pertencentes a estrutura de RM";5100250;"ALTA FLORESTA";510025005;"ALTA FLORESTA";51002500500;"ALTA FLORESTA";5100250000;"ALTA FLORESTA (todos os setores)";8;0;64;215;3,36;2,68;1221,81;4586133,42;1303,27;4789101,96;647,88;1960286,59;944,83;2583382,68
510025005000053;5;"Região Centro-Oeste";51;"Mato Grosso";5101;"Norte Mato-Grossense";51002;"Alta Floresta";00;"Municípios não pertencentes a estrutura de RM";5100250;"ALTA FLORESTA";510025005;"ALTA FLORESTA";51002500500;"ALTA FLORESTA";5100250000;"ALTA FLORESTA (todos os setores)";8;0;84;278;3,31;1,95;1094,26;1178552,51;1120,95;1177365,8;558,19;653102,06;849,57;747070,26
510025005000054;5;"Região Centro-Oeste";51;"Mato Grosso";5101;"Norte Mato-Grossense";51002;"Alta Floresta";00;"Municípios não pertencentes a estrutura de RM";5100250;"ALTA FLORESTA";510025005;"ALTA FLORESTA";51002500500;"ALTA FLORESTA";5100250000;"ALTA FLORESTA (todos os setores)";8;0;56;177;3,16;2,03;1175,2;2214031,87;1265,6;2271028,56;532,9;1133090,37;1030,74;1685766,49
510025005000055;5;"Região Centro-Oeste";51;"Mato Grosso";5101;"Norte Mato-Grossense";51002;"Alta Floresta";00;"Municípios não pertencentes a estrutura de RM";5100250;"ALTA FLORESTA";510025005;"ALTA FLORESTA";51002500500;"ALTA FLORESTA";5100250000;"ALTA FLORESTA (todos os setores)";8;0;81;259;3,2;1,34;1116,79;807784,57;1145,06;795707,37;556,46;624500,06;963,62;689631,8
510025005000056;5;"Região Centro-Oeste";51;"Mato Grosso";5101;"Norte Mato-Grossense";51002;"Alta Floresta";00;"Municípios não pertencentes a estrutura de RM";5100250;"ALTA FLORESTA";510025005;"ALTA FLORESTA";51002500500;"ALTA FLORESTA";5100250000;"ALTA FLORESTA (todos os setores)";8;0;124;382;3,08;1,49;875,58;315328,68;920,1;290185,37;423,13;295189,84;769,96;269965,34
510025005000057;5;"Região Centro-Oeste";51;"Mato Grosso";5101;"Norte Mato-Grossense";51002;"Alta Floresta";00;"Municípios não pertencentes a estrutura de RM";5100250;"ALTA FLORESTA";510025005;"ALTA FLORESTA";51002500500;"ALTA FLORESTA";5100250000;"ALTA FLORESTA (todos os setores)";8;0;23;69;3;1,45;1310,87;909799,21;1310,87;909799,21;794,07;1058458,56;1191,11;1116381,59
510025005000058;5;"Região Centro-Oeste";51;"Mato Grosso";5101;"Norte Mato-Grossense";51002;"Alta Floresta";00;"Municípios não pertencentes a estrutura de RM";5100250;"ALTA FLORESTA";510025005;"ALTA FLORESTA";51002500500;"ALTA FLORESTA";5100250000;"ALTA FLORESTA (todos os setores)";8;0;139;413;2,97;2,06;923,42;488627,8;936,91;483090,54;517,94;498278,57;841,37;537476,92
510025005000059;5;"Região Centro-Oeste";51;"Mato Grosso";5101;"Norte Mato-Grossense";51002;"Alta Floresta";00;"Municípios não pertencentes a estrutura de RM";5100250;"ALTA FLORESTA";510025005;"ALTA FLORESTA";51002500500;"ALTA FLORESTA";5100250000;"ALTA FLORESTA (todos os setores)";8;0;107;334;3,12;2,24;1009,81;596271,66;1019,34;592147,18;500,06;501591,11;817,03;560883,85
510025005000060;5;"Região Centro-Oeste";51;"Mato Grosso";5101;"Norte Mato-Grossense";51002;"Alta Floresta";00;"Municípios não pertencentes a estrutura de RM";5100250;"ALTA FLORESTA";510025005;"ALTA FLORESTA";51002500500;"ALTA FLORESTA";5100250000;"ALTA FLORESTA (todos os setores)";8;0;69;224;3,25;1,92;1125,65;2096963,91;1252,74;2175778,42;594,85;1331574,64;1056,28;1882227,56
510025005000061;5;"Região Centro-Oeste";51;"Mato Grosso";5101;"Norte Mato-Grossense";51002;"Alta Floresta";00;"Municípios não pertencentes a estrutura de RM";5100250;"ALTA FLORESTA";510025005;"ALTA FLORESTA";51002500500;"ALTA FLORESTA";5100250000;"ALTA FLORESTA (todos os setores)";8;0;128;441;3,45;2,58;976,28;1190881,94;1032,76;1201534,62;466,32;621175,86;846,85;806697
510025005000062;5;"Região Centro-Oeste";51;"Mato Grosso";5101;"Norte Mato-Grossense";51002;"Alta Floresta";00;"Municípios não pertencentes a estrutura de RM";5100250;"ALTA FLORESTA";510025005;"ALTA FLORESTA";51002500500;"ALTA FLORESTA";5100250000;"ALTA FLORESTA (todos os setores)";8;0;123;403;3,28;2,22;477,89;338629,92;734,75;331827,78;364,58;335017,71;700,64;408788,11
510025005000063;5;"Região Centro-Oeste";51;"Mato Grosso";5101;"Norte Mato-Grossense";51002;"Alta Floresta";00;"Municípios não pertencentes a estrutura de RM";5100250;"ALTA FLORESTA";510025005;"ALTA FLORESTA";51002500500;"ALTA FLORESTA";5100250000;"ALTA FLORESTA (todos os setores)";5;0;114;340;2,98;2,97;543,51;106594,66;619,6;74046,3;317,84;121072,9;561,52;76820,9
