Cargo,UF,Município,Partido,Nr.,Candidato,Votos Nominais,Situação,%/Válidos,Coligação
Prefeito,PE,SAO BENTO DO UNA,PL,22,REGINALDO PORFIRIO DE MACEDO,"9,979",Eleito,55.805,(sem coligação)
Prefeito,PE,SAO JOAO,PSB,40,ANTONIO DE PADUA MARANHAO FERNANDES,"5,225",Eleito,59.234,(sem coligação)
Prefeito,PE,SAO JOSE DO BELMONTE,PSB,40,JOSE LOPES DINIZ BARROS,"7,772",Eleito,51.467,(sem coligação)
Prefeito,PE,RIBEIRAO,PMDB,15,JOSE DE AMORIM,"8,210",Eleito,47.766,(sem coligação)
Prefeito,PE,SANHARO,PPS,23,EDUARDO GEOVANE DE FREITAS LEITE,"4,941",Eleito,51.956,(sem coligação)
Prefeito,PE,SANTA FILOMENA,PPB,11,GENI LEMOS DE VASCONCELOS,"3,418",Eleito,59.944,(sem coligação)
Prefeito,PE,SAO BENEDITO DO SUL,PSDB,45,FABIO DANTAS DA SILVEIRA BARROS,"3,011",Eleito,64.906,(sem coligação)
Prefeito,PE,PESQUEIRA,PSDB,45,EUTROPIO MONTEIRO LEITE,"13,257",Eleito,50.998,(sem coligação)
Prefeito,PE,SAO JOAQUIM DO MONTE,PTB,14,PAULO COELHO XAVIER,"5,414",Eleito,56.626,(sem coligação)
Prefeito,PE,PRIMAVERA,PPS,23,JADEILDO GOUVEIA DA SILVA,"2,532",Eleito,44.695,(sem coligação)
Prefeito,PE,SAO JOSE DO EGITO,PFL,25,MARCOS CESAR CRISPIM LIMA,"7,218",Eleito,48.727,(sem coligação)
Prefeito,PE,TEREZINHA,PV,43,ANTONIO CARVALHO DE ARAUJO,"1,602",Eleito,44.389,(sem coligação)
Prefeito,PE,TRACUNHAEM,PSB,40,NARCIZO FERREIRA DOS SANTOS FILHO,"3,212",Eleito,88.412,(sem coligação)
Prefeito,PE,VITORIA DE SANTO ANTAO,PFL,25,CARLOS JOSE BRECKENFELD LOPES DA COSTA,"31,706",Eleito,62.482,(sem coligação)
Prefeito,PE,TUPARETAMA,PFL,25,VITALINO PATRIOTA NETO,"3,531",Eleito,70.101,(sem coligação)
Prefeito,PE,TACAIMBO,PFL,25,PAULO GOMES VENTURA CHAVES,"2,391",Eleito,46.901,(sem coligação)
Prefeito,PE,VERTENTES,PSB,40,JOSE DE FIGUEIROA NETO,"4,331",Eleito,50.549,(sem coligação)
Prefeito,PE,TERRA NOVA,PFL,25,MANOEL NIUSON PIRES DE CARVALHO,"2,695",Eleito,51.5,(sem coligação)
Prefeito,PE,TIMBAUBA,PDT,12,EMERCIA DO NASCIMENTO DIAS,"16,205",Eleito,59.035,(sem coligação)
Prefeito,PE,VENTUROSA,PFL,25,ITERBO JOSE GALINDO,"4,017",Eleito,52.524,(sem coligação)
Prefeito,PE,XEXEU,PSB,40,MARCOS ANTONIO GONCALVES DE LIMA,"3,728",Eleito,82.918,(sem coligação)
Prefeito,PE,SERRITA,PMDB,15,CARLOS EURICO FERREIRA CECILIO,"3,746",Eleito,46.122,(sem coligação)
Prefeito,PE,TABIRA,PSB,40,JOSETE ALVES DO AMARAL,"6,882",Eleito,57.988,(sem coligação)
Prefeito,PE,TAQUARITINGA DO NORTE,PFL,25,JANIO ARRUDA DA SILVA,"5,087",Eleito,51.535,(sem coligação)
Prefeito,PE,TRINDADE,PDT,12,GERALDO PEDROSA LINS,"5,160",Eleito,51.781,(sem coligação)
Prefeito,PE,TRIUNFO,PFL,25,ANTONIO EDUARDO DE MELO,"3,835",Eleito,50.131,(sem coligação)
Prefeito,PE,VERDEJANTE,PSDB,45,ILDEFONSO TORRES DE SA,"2,874",Eleito,58.45,(sem coligação)
Prefeito,PE,VICENCIA,PDT,12,EVA MARIA DE ANDRADE LIMA,"7,848",Eleito,58.297,(sem coligação)
Prefeito,PE,SERTANIA,PSB,40,ANGELO RAFAEL FERREIRA DOS SANTOS,"9,350",Eleito,60.362,(sem coligação)
Prefeito,PE,SOLIDAO,PSB,40,JACINETE VIEIRA DE MELO,"2,014",Eleito,58.751,(sem coligação)
Prefeito,PE,TACARATU,PSB,40,CLEBER CARLOS COSTA DE ARAUJO,"4,133",Eleito,52.403,(sem coligação)
Prefeito,PE,TORITAMA,PSB,40,VALDOMIRO IZIDIO PEREIRA,"5,898",Eleito,56.155,(sem coligação)
Prefeito,PE,SURUBIM,PSB,40,JOSE ARRUDA,"10,859",Eleito,48.473,(sem coligação)
Prefeito,PE,SAO VICENTE FERRER,PFL,25,PEDRO AUGUSTO PEREIRA GUEDES,"4,158",Eleito,58.729,(sem coligação)
Prefeito,PE,TUPANATINGA,PDT,12,JOSE CORDEIRO FEITOSA,"4,664",Eleito,51.23,(sem coligação)
Prefeito,PE,VERTENTE DO LERIO,PSB,40,ANTONIO VALDI DE FRANCA SALES,"2,540",Eleito,55.861,(sem coligação)
Prefeito,PE,SERRA TALHADA,PFL,25,SEBASTIAO ANDRADA OLIVEIRA,"12,215",Eleito,38.5,(sem coligação)
Prefeito,PE,SIRINHAEM,PSDB,45,JOSE HILDO HACKER,"9,312",Eleito,60.319,(sem coligação)
Prefeito,PE,TAMANDARE,PSB,40,PAULO GUIMARAES DOS SANTOS,"2,468",Eleito,42.195,(sem coligação)
Prefeito,PI,CAMPO LARGO DO PIAUI,PPB,11,CARLOS AFONSO GOMES,"1,404",Eleito,55.102,(sem coligação)
Prefeito,PI,AGUA BRANCA,PMDB,15,LUZIA DOS SANTOS BEZERRA SALES,"3,885",Eleito,52.965,(sem coligação)
Prefeito,PI,ANGICAL DO PIAUI,PTB,14,RAIMUNDO LUIZ SOARES VILARINHO,"2,973",Eleito,62.406,(sem coligação)
Prefeito,PI,ASSUNCAO DO PIAUI,PMDB,15,JOSE ALVES DOS REIS,"1,942",Eleito,51.281,(sem coligação)
Prefeito,PI,BARREIRAS DO PIAUI,PSB,40,GLENIO BARREIRA E LIRA,704,Eleito,41.242,(sem coligação)
Prefeito,PI,BENEDITINOS,PFL,25,FRANCISCO EDVAL CAMPELO ALMENDRA,"2,978",Eleito,46.242,(sem coligação)
Prefeito,PI,AVELINO LOPES,PMDB,15,ANTONIO CARLOS GOMES DE BRITO,"2,876",Eleito,52.771,(sem coligação)
Prefeito,PI,ALAGOINHA,PT,13,MANOEL DO NASCIMENTO ROCHA,"2,175",Eleito,55.784,(sem coligação)
Prefeito,PI,ALVORADA DO GURGUEIA,PFL,25,FRANCISCO DE VASCONCELOS MENDES,738,Eleito,39.11,(sem coligação)
Prefeito,PI,ANISIO DE ABREU,PPB,11,ABMERVAL GOMES DIAS,"2,391",Eleito,72.542,(sem coligação)
Prefeito,PI,BAIXA GRANDE DO RIBEIRO,PPB,11,ALDI BORGES DOS SANTOS,"1,699",Eleito,56.558,(sem coligação)
Prefeito,PI,BARRO DURO,PDT,12,JOEL RODRIGUES PESSOA,"2,001",Eleito,49.201,(sem coligação)
Prefeito,PI,ANTONIO ALMEIDA,PFL,25,MARIA JURACI FERREIRA,934,Eleito,50.871,(sem coligação)
Prefeito,PI,ALEGRETE DO PIAUI,PFL,25,MANOEL AFRANIO RAMOS,"1,398",Eleito,53.831,(sem coligação)
Prefeito,PI,BATALHA,PFL,25,JOAO MESSIAS FREITAS MELO,"6,066",Eleito,50.174,(sem coligação)
Prefeito,PI,AROAZES,PTB,14,MANOEL PORTELA DE CARVALHO,"1,775",Eleito,43.676,(sem coligação)
Prefeito,PI,ACAUA,PMDB,15,ANTONIO RODRIGUES FILHO,"1,736",Eleito,55.838,(sem coligação)
Prefeito,PI,ALTO LONGA,PPB,11,JOSE GERALDO VIEIRA DE ALENCAR,"4,132",Eleito,53.676,(sem coligação)
Prefeito,PI,AMARANTE,PFL,25,ADONIAS ALBUQUERQUE PRESTES,"2,899",Eleito,32.026,(sem coligação)
Prefeito,PI,AGRICOLANDIA,PFL,25,JUAREZ DE SOUSA SANTANA,"1,694",Eleito,56.467,(sem coligação)
Prefeito,PI,BARRA D'ALCANTARA,PSDB,45,IVONETE MARQUES DE SOUSA GUEDES,"1,093",Eleito,73.013,(sem coligação)
Prefeito,PI,ALTOS,PFL,25,ELIETE ALVES FELIX FONSECA,"8,018",Eleito,42.504,(sem coligação)
Prefeito,PI,BELA VISTA DO PIAUI,PSDB,45,ANTONIO COSTA COELHO,996,Eleito,57.907,(sem coligação)
Prefeito,PI,ARRAIAL,PL,22,RAIMUNDO JOSE DA ROCHA,"1,690",Eleito,65.276,(sem coligação)
Prefeito,PI,BARRAS,PMDB,15,ELIAS CAVALCANTE DO NASCIMENTO,"8,902",Eleito,50.933,(sem coligação)
Prefeito,PI,BELEM DO PIAUI,PTB,14,ANTONIO GOMES DE SOUSA,700,Eleito,53.071,(sem coligação)
Prefeito,PI,CAMPO GRANDE DO PIAUI,PSDB,45,HILDEMAR CARLOS RAMOS,"1,655",Eleito,65.183,(sem coligação)
Prefeito,PI,PATOS DO PIAUI,PPB,11,FRANCISCO CRISANTO DE SOUSA FILHO,"2,296",Eleito,80.477,(sem coligação)
Prefeito,PI,BOM JESUS,PTB,14,ADELMAR MORENO BENVINDO,"2,858",Eleito,40.591,(sem coligação)
Prefeito,PI,FRANCISCO MACEDO,PFL,25,RAIMUNDO NONATO DE ALENCAR,726,Eleito,55.125,(sem coligação)
Prefeito,PI,GUADALUPE,PFL,25,GEORGIANO FERNANDES LIMA FILHO,"3,041",Eleito,55.311,(sem coligação)
Prefeito,PI,INHUMA,PFL,25,DENISE DE SOUSA LEAL MARTINS MOURA,"3,837",Eleito,49.896,(sem coligação)
Prefeito,PI,FRANCISCO SANTOS,PMDB,15,JOSE JOAQUIM DA SILVA,"2,050",Eleito,51.938,(sem coligação)
Prefeito,PI,GUARIBAS,PL,22,REGINALDO CORREIA DA SILVA,"1,237",Eleito,64.427,(sem coligação)
Prefeito,PI,CASTELO DO PIAUI,PFL,25,JOAO SOARES DOS REIS,"5,793",Eleito,69.938,(sem coligação)
Prefeito,PI,IPIRANGA DO PIAUI,PFL,25,FRANCISCO MARIO MENDES,"2,836",Eleito,63.545,(sem coligação)
Prefeito,PI,COLONIA DO GURGUEIA,PPB,11,JOSE DE ANCHIETA MAURIZ CORTEZ,"1,444",Eleito,55.603,(sem coligação)
Prefeito,PI,JAICOS,PPB,11,ANTONIO CRISANTO DE SOUZA NETO,"3,285",Eleito,44.791,(sem coligação)
Prefeito,PI,CAPITAO GERVASIO OLIVEIRA,PSDB,45,AGAPITO COELHO DA LUZ,"1,439",Eleito,54.159,(sem coligação)
Prefeito,PI,CAXINGO,PFL,25,DEOCLIDES NERIS DE SOUSA,"1,405",Eleito,70.391,(sem coligação)
Prefeito,PI,DIRCEU ARCOVERDE,PTB,14,JOSE WALTER BARROSO DE CARVALHO,"2,061",Eleito,55.778,(sem coligação)
Prefeito,PI,ESPERANTINA,PSDB,45,FRANCISCO DAS CHAGAS REBELO,"7,578",Eleito,46.917,(sem coligação)
Prefeito,PI,CRISTALANDIA DO PIAUI,PSDB,45,MOISES DA CUNHA LEMOS,"2,304",Eleito,67.606,(sem coligação)
Prefeito,PI,CURRAL NOVO DO PIAUI,PMDB,15,CRISPINIANO JOSE DE MORAIS,"1,267",Eleito,66.162,(sem coligação)
Prefeito,PI,DOM EXPEDITO LOPES,PTB,14,AGENOR FERREIRA LIMA,"2,065",Eleito,52.199,(sem coligação)
Prefeito,PI,CAJAZEIRAS DO PIAUI,PMDB,15,EDVAR FERREIRA NUNES,771,Eleito,55.348,(sem coligação)
Prefeito,PI,BONFIM DO PIAUI,PSDB,45,PAULO HENRIQUE RIBEIRO,"1,795",Eleito,66.187,(sem coligação)
Prefeito,PI,BURITI DOS LOPES,PFL,25,ANTONIO RIBEIRO TAVARES,"4,366",Eleito,45.113,(sem coligação)
Prefeito,PI,CAJUEIRO DA PRAIA,PFL,25,CLAUDIO FONTENELE DE ARAUJO SOUZA,"1,413",Eleito,49.789,(sem coligação)
Prefeito,PI,BERTOLINIA,PFL,25,VERA LUCIA ROCHA VELOSO,"1,867",Eleito,57.428,(sem coligação)
Prefeito,PI,CAMPO MAIOR,PPB,11,ANTONIO LUSTOSA MACHADO,"9,983",Eleito,44.892,(sem coligação)
Prefeito,PI,FRONTEIRAS,PPB,11,OSMAR SOUSA,"3,151",Eleito,52.552,(sem coligação)
Prefeito,PI,HUGO NAPOLEAO,PL,22,LEONILIA ALVES DA SILVA COSTA,"1,493",Eleito,52.552,(sem coligação)
Prefeito,PI,ISAIAS COELHO,PMDB,15,FRANCISCO DAS CHAGAS SILVA,"2,106",Eleito,54.829,(sem coligação)
Prefeito,PI,COLONIA DO PIAUI,PPS,23,CONCEICAO DE MARIA SOARES PORTELA CARNEIRO TAPETI,"2,170",Eleito,57.301,(sem coligação)
Prefeito,PI,CANAVIEIRA,PPS,23,JOAQUIM ANTONIO RIBEIRO,"1,067",Eleito,56.515,(sem coligação)
Prefeito,PI,CARACOL,PMDB,15,MARCONI RUBEM DE MACEDO,"2,674",Eleito,58.873,(sem coligação)
Prefeito,PI,CURRALINHOS,PPB,11,HERMES PEREIRA DE ARAUJO SANTOS,748,Eleito,42.621,(sem coligação)
Prefeito,PI,COCAL,PFL,25,FRANCISCO ANTONIO MORAES FONTENELE,"5,560",Eleito,50.14,(sem coligação)
Prefeito,PI,CONCEICAO DO CANINDE,PTB,14,ALVARO MOREIRA FILHO,"1,030",Eleito,39.494,(sem coligação)
Prefeito,PI,FARTURA DO PIAUI,PFL,25,LITERCILIO DE LIMA MACEDO,"1,439",Eleito,63.87,(sem coligação)
Prefeito,PI,CRISTINO CASTRO,PFL,25,JOAO FALCAO NETO,"2,418",Eleito,56.548,(sem coligação)
Prefeito,PI,BETANIA DO PIAUI,PSDB,45,JOSE IDILIO CAVALCANTE,"1,565",Eleito,55.536,(sem coligação)
Prefeito,PI,DOM INOCENCIO,PFL,25,MANOEL LIRA PARENTE,"3,289",Eleito,81.29,(sem coligação)
Prefeito,PI,BRASILEIRA,PPB,11,MESSIAS RIBEIRO BATISTA FILHO,"2,029",Eleito,44.564,(sem coligação)
Prefeito,PI,FLORES DO PIAUI,PMDB,15,CASSIANO RODRIGUES DE BARROS,"1,374",Eleito,50.018,(sem coligação)
Prefeito,PI,FRANCINOPOLIS,PTB,14,EDMAR SOARES DA SILVA,"1,645",Eleito,52.139,(sem coligação)
Prefeito,PI,BOM PRINCIPIO DO PIAUI,PPB,11,ANGELA MARIA BESSA DE CARVALHO,"1,720",Eleito,53.533,(sem coligação)
Prefeito,PI,BREJO DO PIAUI,PMDB,15,JOSE ANCHIETA DE MOURA CHAVES,"1,563",Eleito,89.57,(sem coligação)
Prefeito,PI,ILHA GRANDE,PSDB,45,HENRIQUE PENARANDA SERTAO MACHADO,896,Eleito,27.578,(sem coligação)
Prefeito,PI,CALDEIRAO GRANDE DO PIAUI,PPB,11,JOSE RODRIGUES DAMASCENO,"1,573",Eleito,50.824,(sem coligação)
Prefeito,PI,ITAINOPOLIS,PPB,11,JOSE DE ANDRADE MAIA FILHO,"3,276",Eleito,53.617,(sem coligação)
Prefeito,PI,BOA HORA,PFL,25,ANTONIO COELHO DE RESENDE,"1,105",Eleito,40.64,(sem coligação)
Prefeito,PI,GEMINIANO,PFL,25,JULIO DE MOURA LEAL,"1,389",Eleito,59.106,(sem coligação)
Prefeito,PI,CANTO DO BURITI,PPB,11,EURIMAR NUNES DE MIRANDA,"5,261",Eleito,49.801,(sem coligação)
Prefeito,PI,CARAUBAS DO PIAUI,PSDB,45,MANOEL PACHECO NETO,"1,353",Eleito,53.648,(sem coligação)
Prefeito,PI,COCAL DE TELHA,PPB,11,RAIMUNDO NONATO DA SILVA,"1,665",Eleito,81.22,(sem coligação)
Prefeito,PI,DOMINGOS MOURAO,PMDB,15,ALUIZ FERREIRA VIANA,"1,006",Eleito,54.467,(sem coligação)
Prefeito,PI,CORONEL JOSE DIAS,PFL,25,RAMIRO DA SILVA COSTA,"1,393",Eleito,50.054,(sem coligação)
Prefeito,PI,CURIMATA,PMDB,15,ESTELITA GUERRA DE MACEDO,"2,819",Eleito,56.823,(sem coligação)
Prefeito,PI,DEMERVAL LOBAO,PMDB,15,EDILENE ALVES PEREIRA MELO,"2,544",Eleito,38.983,(sem coligação)
Prefeito,PI,ELESBAO VELOSO,PSDB,45,ROSA MARIA PORTELA MOURA CAVALCANTE,"4,625",Eleito,51.844,(sem coligação)
Prefeito,PI,FLORESTA DO PIAUI,PTB,14,JOSE RODRIGUES DE SANTANA,802,Eleito,53.934,(sem coligação)
Prefeito,PI,CAMPINAS DO PIAUI,PFL,25,CID DE ARAUJO MOURA JUNIOR,"1,942",Eleito,66.054,(sem coligação)
Prefeito,PI,FRANCISCO AYRES,PFL,25,JOSE NASCIMENTO SOBRINHO,"1,132",Eleito,55.3,(sem coligação)
Prefeito,PI,BOQUEIRAO DO PIAUI,PMDB,15,RAIMUNDO NONATO SOARES,989,Eleito,36.481,(sem coligação)
Prefeito,PI,GILBUES,PMDB,15,FELIPE RIBEIRO DUAILIBE,"2,610",Eleito,59.616,(sem coligação)
Prefeito,PI,BURITI DOS MONTES,PFL,25,FRANCISCO SOARES FILHO,"2,332",Eleito,57.996,(sem coligação)
Prefeito,PI,CAMPO ALEGRE DO FIDALGO,PDT,12,ROSILENE CIPRIANA RIBEIRO,"1,046",Eleito,57.378,(sem coligação)
Prefeito,PI,ITAUEIRA,PMDB,15,ASPASIA ROCHA DE ANDRADE,"3,306",Eleito,52.854,(sem coligação)
Prefeito,PI,COCAL DOS ALVES,PFL,25,JOAO DE BRITO CARDOSO,"1,298",Eleito,53.881,(sem coligação)
Prefeito,PI,JACOBINA DO PIAUI,PFL,25,JUSCIMARIO OLIVEIRA DE ALMEIDA,"1,902",Eleito,60.747,(sem coligação)
Prefeito,PI,CAPITAO DE CAMPOS,PFL,25,JOAO BATISTA FILHO,"2,918",Eleito,56.981,(sem coligação)
Prefeito,PI,CARIDADE DO PIAUI,PMDB,15,JUSTINO ANTONIO DA SILVA,"1,157",Eleito,50.679,(sem coligação)
Prefeito,PI,COIVARAS,PPB,11,BENERVAL FREIRE DE ARAUJO,"1,487",Eleito,64.991,(sem coligação)
Prefeito,PI,CORRENTE,PPB,11,TERTULIANO JOSE CAVALCANTE LUSTOSA,"5,382",Eleito,52.252,(sem coligação)
Prefeito,PI,FLORIANO,PFL,25,JOSE LEAO AZEVEDO DE CARVALHO - JOSE LEAO,"9,937",Eleito,44.909,(sem coligação)
Prefeito,PI,CURRAIS,PSDB,45,JULSON NELIO DE LIMA ARANTES COSTA,"1,115",Eleito,50,(sem coligação)
Prefeito,PI,BOCAINA,PFL,25,GILBERTO LEAL DE BARROS,"1,902",Eleito,52.038,(sem coligação)
Prefeito,PI,ELISEU MARTINS,PFL,25,PEDRO ALVES TORQUATO,"1,402",Eleito,52.372,(sem coligação)
Prefeito,PI,CABECEIRAS DO PIAUI,PTB,14,JOSE DE SOUSA,"2,711",Eleito,57.327,(sem coligação)
Prefeito,PI,OEIRAS,PMDB,15,JOSE NOGUEIRA TAPETY NETO,"5,981",Eleito,36.463,(sem coligação)
Prefeito,PI,PETRONIO PORTELA,PMDB,15,JOAQUIM BARROSO LEAL,"1,187",Eleito,52.222,(sem coligação)
Prefeito,PI,PALMEIRA DO PIAUI,PDT,12,JOAO CARLOS ANDRADE CAVALCANTE,"1,858",Eleito,59.839,(sem coligação)
Prefeito,PI,PAULISTANA,PMDB,15,LUIZ COELHO DA LUZ FILHO,"4,573",Eleito,53.033,(sem coligação)
Prefeito,PI,PICOS,PPB,11,JOSE NERI DE SOUSA,"11,023",Eleito,39.072,(sem coligação)
Prefeito,PI,PIO IX,PPB,11,GERALDO ABRAHAO DE CARVALHO,"4,243",Eleito,51.845,(sem coligação)
Prefeito,PI,JUREMA,PFL,25,AURICELIO RIBEIRO,"1,564",Eleito,77.273,(sem coligação)
Prefeito,PI,PORTO ALEGRE DO PIAUI,PPS,23,GUSTAVO SOUSA DE NEIVA,530,Eleito,65.111,(sem coligação)
Prefeito,PI,LAGOA DO SITIO,PFL,25,ANTONIO DA SILVA REIS,"1,471",Eleito,61.625,(sem coligação)
Prefeito,PI,RIACHO FRIO,PTB,14,JOAQUIM MASCARENHAS LUSTOSA,"1,194",Eleito,56.884,(sem coligação)
Prefeito,PI,JOCA MARQUES,PFL,25,JANAINNA PINTO MARQUES DE MENESES,"1,192",Eleito,81.199,(sem coligação)
Prefeito,PI,JOSE DE FREITAS,PMDB,15,RICARDO SILVA CAMARCO,"9,606",Eleito,61.557,(sem coligação)
Prefeito,PI,LAGOA ALEGRE,PMDB,15,OZACY MOITA LEAL,"1,731",Eleito,51.579,(sem coligação)
Prefeito,PI,MILTON BRANDAO,PDT,12,FRANCISCO EVANGELISTA RESENDE,"1,170",Eleito,51.724,(sem coligação)
Prefeito,PI,LAGOINHA DO PIAUI,PFL,25,MOISANIEL ALVES DE SOUSA,653,Eleito,51.216,(sem coligação)
Prefeito,PI,LUZILANDIA,PFL,25,RAIMUNDO NONATO MARQUES,"6,150",Eleito,51.109,(sem coligação)
Prefeito,PI,MASSAPE DO PIAUI,PFL,25,MIGUEL LUIZ TELES,"1,794",Eleito,52.889,(sem coligação)
Prefeito,PI,MONSENHOR GIL,PFL,25,PAULO ROBERTO DE OLIVEIRA SANTOS,"2,594",Eleito,43.604,(sem coligação)
Prefeito,PI,MORRO DO CHAPEU DO PIAUI,PPB,11,MARILDA NOGUEIRA REBELO SALES,775,Eleito,50.786,(sem coligação)
Prefeito,PI,PAVUSSU,PTB,14,JOSIMAR DA COSTA E SILVA,927,Eleito,45.665,(sem coligação)
Prefeito,PI,OLHO DAGUA DO PIAUI,PFL,25,ANTONIO FRANCISCO DOS SANTOS,908,Eleito,74.671,(sem coligação)
Prefeito,PI,PALMEIRAIS,PMDB,15,PAULO CESAR VILARINHO SOARES,"4,735",Eleito,63.986,(sem coligação)
Prefeito,PI,PRATA DO PIAUI,PPB,11,SEBASTIAO HUBALDO DE ANDRADE SILVA,"1,542",Eleito,67.602,(sem coligação)
Prefeito,PI,PIRACURUCA,PPB,11,RAIMUNDO ALVES FILHO,"6,419",Eleito,50.051,(sem coligação)
Prefeito,PI,QUEIMADA NOVA,PMDB,15,VALDEMAR DIAS DE AMORIM,"1,957",Eleito,56.219,(sem coligação)
Prefeito,PI,LAGOA DO PIAUI,PTB,14,RAIMUNDO NONATO DE CARVALHO LIMA,902,Eleito,51.134,(sem coligação)
Prefeito,PI,JARDIM DO MULATO,PFL,25,DEMERVAL SOARES DE SOUSA,"1,289",Eleito,54.16,(sem coligação)
Prefeito,PI,JOAQUIM PIRES,PMDB,15,EDIOS DA SILVA RAMOS,"3,558",Eleito,55.507,(sem coligação)
Prefeito,PI,MATIAS OLIMPIO,PFL,25,ANTONIO RODRIGUES SOBRINHO,"2,802",Eleito,50.423,(sem coligação)
Prefeito,PI,JULIO BORGES,PMDB,15,RAIMUNDO RIBEIRO DE CARVALHO,"1,302",Eleito,53.846,(sem coligação)
Prefeito,PI,MURICI DOS PORTELAS,PPB,11,OTAVIO ESCORCIO GOMES NETO,"1,691",Eleito,56.254,(sem coligação)
Prefeito,PI,MADEIRO,PMDB,15,ANTONIO LISBOA DA SILVA,"1,537",Eleito,56.342,(sem coligação)
Prefeito,PI,NOSSA SENHORA DOS REMEDIOS,PPB,11,RONALDO LAGES CASTELO BRANCO,"2,434",Eleito,50.196,(sem coligação)
Prefeito,PI,MONSENHOR HIPOLITO,PPB,11,JOSE AYRTON BEZERRA,"2,770",Eleito,58.525,(sem coligação)
Prefeito,PI,PAQUETA,PMDB,15,FILANGIERI PORTELA FILHO,"1,755",Eleito,73.095,(sem coligação)
Prefeito,PI,NAZARE DO PIAUI,PMDB,15,JORGE LUIZ TELES DE OLIVEIRA,"1,731",Eleito,38.613,(sem coligação)
Prefeito,PI,PEDRO II,PSDB,45,WALMIR RODRIGUES CAFE DE OLIVEIRA,"10,208",Eleito,58.205,(sem coligação)
Prefeito,PI,JATOBA DO PIAUI,PPB,11,JOAO FELIX DE ANDRADE FILHO,"1,512",Eleito,56.65,(sem coligação)
Prefeito,PI,PADRE MARCOS,PFL,25,RAIMUNDO FRANCISCO VIEIRA,"2,275",Eleito,55.152,(sem coligação)
Prefeito,PI,NOVO ORIENTE DO PIAUI,PMDB,15,FRANCISCO ODONI SOBREIRA SOARES,"1,477",Eleito,39.126,(sem coligação)
Prefeito,PI,PIRIPIRI,PPB,11,LUIZ CAVALCANTE E MENEZES,"14,682",Eleito,53.344,(sem coligação)
Prefeito,PI,REDENCAO DO GURGUEIA,PSDB,45,MARIA ELITA TAVARES DE ALENCAR SANTOS,"1,746",Eleito,47.126,(sem coligação)
Prefeito,PI,MANOEL EMIDIO,PMDB,15,JOSENILDE LIAL MOREIRA,"1,415",Eleito,52.291,(sem coligação)
Prefeito,PI,MIGUEL ALVES,PFL,25,RAIMUNDO NONATO PEREIRA DA SILVA,"6,127",Eleito,47.5,(sem coligação)
Prefeito,PI,LAGOA DE SAO FRANCISCO,PFL,25,JOAO RODRIGUES DO NASCIMENTO,"1,361",Eleito,61.334,(sem coligação)
Prefeito,PI,LANDRI SALES,PFL,25,ESPEDITO FRANCISCO PIMENTEL,"2,341",Eleito,100,(sem coligação)
Prefeito,PI,MARCOLANDIA,PFL,25,AMARO AMADEU DE CARVALHO,"2,058",Eleito,61.341,(sem coligação)
Prefeito,PI,PAES LANDIM,PFL,25,JIDELTINA MARIA BORGES MAURIZ,"1,410",Eleito,59.873,(sem coligação)
Prefeito,PI,MONTE ALEGRE DO PIAUI,PFL,25,ESDRAS AVELINO FILHO,"2,735",Eleito,62.329,(sem coligação)
Prefeito,PI,PARNAGUA,PTB,14,EDSON LUIZ GUERRA DE MELO,"2,030",Eleito,45.232,(sem coligação)
Prefeito,PI,NOSSA SENHORA DE NAZARE,PPB,11,BENICIO BARROS ALVES,834,Eleito,33.711,(sem coligação)
Prefeito,PI,PASSAGEM FRANCA DO PIAUI,PFL,25,FRANCISCO PEREIRA NUNES,897,Eleito,42.674,(sem coligação)
Prefeito,PI,NOVO SANTO ANTONIO,PFL,25,JOSE MARCELLO PESSOA FILHO,"1,043",Eleito,50.12,(sem coligação)
Prefeito,PI,PAJEU DO PIAUI,PFL,25,FRANCISCO RODRIGUES PIAUILINO,840,Eleito,50.94,(sem coligação)
Prefeito,PI,PEDRO LAURENTINO,PFL,25,JOSE LEITE DE SOUSA,711,Eleito,51.041,(sem coligação)
Prefeito,PI,JERUMENHA,PFL,25,MILTON CARREIRO DE FRANCA,"1,839",Eleito,60.177,(sem coligação)
Prefeito,PI,PIMENTEIRAS,PFL,25,FRANCISCO EDSON BARROS BEZERRA,"2,327",Eleito,39.703,(sem coligação)
Prefeito,PI,PORTO,PMDB,15,DOMINGOS BACELAR DE CARVALHO,"3,135",Eleito,61.81,(sem coligação)
Prefeito,PI,REGENERACAO,PPB,11,EDUARDO PIAUILINO MOTA,"3,397",Eleito,38.615,(sem coligação)
Prefeito,PI,LUIS CORREIA,PPB,11,LUIZ EDUARDO DOS SANTOS PEDROSA,"6,918",Eleito,53.215,(sem coligação)
Prefeito,PI,JOAO COSTA,PDT,12,MARIA DO SOCORRO RIBEIRO NUNES E OLIVEIRA,965,Eleito,50.577,(sem coligação)
Prefeito,PI,JUAZEIRO DO PIAUI,PMDB,15,JOSE VISGUEIRA SOBRINHO,"1,808",Eleito,50.111,(sem coligação)
Prefeito,PI,MIGUEL LEAO,PMDB,15,EDNA MARIA SANTOS DE AREA LEAO,654,Eleito,57.774,(sem coligação)
Prefeito,PI,LAGOA DO BARRO DO PIAUI,PSDB,45,DUCILENE DA COSTA AMORIM,"1,824",Eleito,78.384,(sem coligação)
