"SG_UF","SG_UE","str_to_title(NM_UE)","final_name"
"PI","11894","Santo Inácio Do Piauí","Santo Inácio Do Piauí (PI)"
"PI","11916","São Félix Do Piauí","São Félix Do Piauí (PI)"
"PI","11932","São Francisco Do Piauí","São Francisco Do Piauí (PI)"
"PI","11959","São Gonçalo Do Piauí","São Gonçalo Do Piauí (PI)"
"PI","11975","São João Da Serra","São João Da Serra (PI)"
"PI","11991","São João Do Piauí","São João Do Piauí (PI)"
"PI","12009","São João Da Fronteira","São João Da Fronteira (PI)"
"PI","12017","São José Do Peixe","São José Do Peixe (PI)"
"PI","12033","São José Do Piauí","São José Do Piauí (PI)"
"PI","12068","Sebastião Leal","Sebastião Leal (PI)"
"PI","12076","São Miguel Do Tapuio","São Miguel Do Tapuio (PI)"
"PI","12092","São Pedro Do Piauí","São Pedro Do Piauí (PI)"
"PI","12106","Assunção Do Piauí","Assunção Do Piauí (PI)"
"PI","12114","São Raimundo Nonato","São Raimundo Nonato (PI)"
"PI","12122","Betânia Do Piauí","Betânia Do Piauí (PI)"
"PI","12130","Simões","Simões (PI)"
"PI","12157","Simplício Mendes","Simplício Mendes (PI)"
"PI","12165","Caridade Do Piauí","Caridade Do Piauí (PI)"
"PI","12173","Socorro Do Piauí","Socorro Do Piauí (PI)"
"PI","12190","Teresina","Teresina (PI)"
"PI","12211","União","União (PI)"
"PI","12220","Lagoa Do Sítio","Lagoa Do Sítio (PI)"
"PI","12238","Uruçuí","Uruçuí (PI)"
"PI","12254","Valença Do Piauí","Valença Do Piauí (PI)"
"PI","12289","Pavussu","Pavussu (PI)"
"PI","12300","Riacho Frio","Riacho Frio (PI)"
"PI","12360","Cocal De Telha","Cocal De Telha (PI)"
"PI","12408","Joca Marques","Joca Marques (PI)"
"PI","12416","Juazeiro Do Piauí","Juazeiro Do Piauí (PI)"
"PI","12424","Lagoa Do Piauí","Lagoa Do Piauí (PI)"
"PI","12432","Lagoinha Do Piauí","Lagoinha Do Piauí (PI)"
"PI","12459","Morro Do Chapéu Do Piauí","Morro Do Chapéu Do Piauí (PI)"
"PI","12467","Massapê Do Piauí","Massapê Do Piauí (PI)"
"PI","12483","Olho D Água Do Piauí","Olho D Água Do Piauí (PI)"
"PI","12491","Pedro Laurentino","Pedro Laurentino (PI)"
"PI","12513","Sussuapara","Sussuapara (PI)"
"PI","12564","Wall Ferraz","Wall Ferraz (PI)"
"PI","12572","Cajueiro Da Praia","Cajueiro Da Praia (PI)"
"PI","12580","Curralinhos","Curralinhos (PI)"
"PI","12599","Porto Alegre Do Piauí","Porto Alegre Do Piauí (PI)"
"PI","12629","São Luis Do Piauí","São Luis Do Piauí (PI)"
"PI","12637","Floresta Do Piauí","Floresta Do Piauí (PI)"
"PI","12688","Caxingó","Caxingó (PI)"
"PI","12726","Nazária","Nazária (PI)"
"PR","77410","Paraíso Do Norte","Paraíso Do Norte (PR)"
"PR","74047","Lindoeste","Lindoeste (PR)"
"PR","74063","Ouro Verde Do Oeste","Ouro Verde Do Oeste (PR)"
"PR","74071","Almirante Tamandaré","Almirante Tamandaré (PR)"
"PR","74080","Santa Tereza Do Oeste","Santa Tereza Do Oeste (PR)"
"PR","74101","Anahy","Anahy (PR)"
"PR","74110","Alto Piquiri","Alto Piquiri (PR)"
"PR","74128","Ângulo","Ângulo (PR)"
"PR","74152","Amaporã","Amaporã (PR)"
"PR","74179","Ampére","Ampére (PR)"
"PR","74187","Brasilândia Do Sul","Brasilândia Do Sul (PR)"
"PR","74209","Cafezal Do Sul","Cafezal Do Sul (PR)"
"PR","74217","Antonina","Antonina (PR)"
"PR","74225","Candói","Candói (PR)"
"PR","74250","Apucarana","Apucarana (PR)"
"PR","74276","Arapongas","Arapongas (PR)"
"PR","74292","Arapoti","Arapoti (PR)"
"PR","74322","Fazenda Rio Grande","Fazenda Rio Grande (PR)"
"PR","74349","Flor Da Serra Do Sul","Flor Da Serra Do Sul (PR)"
"PR","74357","Araucária","Araucária (PR)"
"PR","74411","Atalaia","Atalaia (PR)"
"PR","74438","Balsa Nova","Balsa Nova (PR)"
"PR","74454","Bandeirantes","Bandeirantes (PR)"
"PR","74462","Ivaté","Ivaté (PR)"
"PR","74470","Barbosa Ferraz","Barbosa Ferraz (PR)"
"PR","74489","Lidianópolis","Lidianópolis (PR)"
"PR","74497","Barracão","Barracão (PR)"
"PR","74543","Mauá Da Serra","Mauá Da Serra (PR)"
"PR","74691","Cambará","Cambará (PR)"
"PR","74705","Ramilândia","Ramilândia (PR)"
"PR","74713","Cambé","Cambé (PR)"
"PR","74799","Campo Do Tenente","Campo Do Tenente (PR)"
"PR","74802","Santa Maria Do Oeste","Santa Maria Do Oeste (PR)"
"PR","74810","Campo Largo","Campo Largo (PR)"
"PR","74837","Campo Mourão","Campo Mourão (PR)"
"PR","74853","Cândido De Abreu","Cândido De Abreu (PR)"
"PR","74861","São Pedro Do Iguaçu","São Pedro Do Iguaçu (PR)"
"PR","74870","Capanema","Capanema (PR)"
"PR","74896","Capitão Leônidas Marques","Capitão Leônidas Marques (PR)"
"PR","74900","Ventania","Ventania (PR)"
"PR","74918","Carlópolis","Carlópolis (PR)"
"PR","74926","Alto Paraíso","Alto Paraíso (PR)"
"PR","74934","Cascavel","Cascavel (PR)"
"PR","74950","Castro","Castro (PR)"
"PR","74969","Virmond","Virmond (PR)"
"PR","74985","Laranjal","Laranjal (PR)"
"PR","74993","Centenário Do Sul","Centenário Do Sul (PR)"
"PR","75019","Cerro Azul","Cerro Azul (PR)"
"PR","75027","Nova Esperança Do Sudoeste","Nova Esperança Do Sudoeste (PR)"
"PR","75035","Chopinzinho","Chopinzinho (PR)"
"PR","75051","Cianorte","Cianorte (PR)"
"PR","75060","Saudade Do Iguaçu","Saudade Do Iguaçu (PR)"
"PR","75078","Cidade Gaúcha","Cidade Gaúcha (PR)"
"PR","75108","Arapuã","Arapuã (PR)"
"PR","75116","Mangueirinha","Mangueirinha (PR)"
"PR","75124","Bela Vista Da Caroba","Bela Vista Da Caroba (PR)"
"PR","75140","Boa Ventura De São Roque","Boa Ventura De São Roque (PR)"
"PR","75159","Colorado","Colorado (PR)"
"PR","75213","Contenda","Contenda (PR)"
"PR","75221","Carambeí","Carambeí (PR)"
"PR","75230","Corbélia","Corbélia (PR)"
"PR","75256","Cornélio Procópio","Cornélio Procópio (PR)"
"PR","75264","Cruzmaltina","Cruzmaltina (PR)"
"PR","75299","Cruzeiro Do Oeste","Cruzeiro Do Oeste (PR)"
"PR","75302","Esperança Nova","Esperança Nova (PR)"
"PR","75310","Cruzeiro Do Sul","Cruzeiro Do Sul (PR)"
"PR","75337","Cruz Machado","Cruz Machado (PR)"
"PR","75353","Curitiba","Curitiba (PR)"
"PR","75370","Curiúva","Curiúva (PR)"
"PR","75418","Dois Vizinhos","Dois Vizinhos (PR)"
"PR","75434","Doutor Camargo","Doutor Camargo (PR)"
"PR","75442","Imbaú","Imbaú (PR)"
"PR","75493","Faxinal","Faxinal (PR)"
"PR","75507","Perobal","Perobal (PR)"
"PR","75523","Pontal Do Paraná","Pontal Do Paraná (PR)"
"PR","75558","Floresta","Floresta (PR)"
"PR","75566","Prado Ferreira","Prado Ferreira (PR)"
"PR","75582","Quarto Centenário","Quarto Centenário (PR)"
"PR","75590","Flórida","Flórida (PR)"
"PR","75639","Foz Do Iguaçu","Foz Do Iguaçu (PR)"
"PR","75647","Serranópolis Do Iguaçu","Serranópolis Do Iguaçu (PR)"
"PR","75655","Francisco Beltrão","Francisco Beltrão (PR)"
"PR","75663","Tamarana","Tamarana (PR)"
"PR","75671","General Carneiro","General Carneiro (PR)"
"PR","75710","Guaíra","Guaíra (PR)"
"PR","75736","Guairaçá","Guairaçá (PR)"
"PR","75760","Nova Tebas","Nova Tebas (PR)"
"PR","75809","Luiziana","Luiziana (PR)"
"PR","75817","Guaraniaçu","Guaraniaçu (PR)"
"PR","75833","Guarapuava","Guarapuava (PR)"
"PR","75876","Guaratuba","Guaratuba (PR)"
"PR","75892","Ibaiti","Ibaiti (PR)"
"PR","75914","Ibiporã","Ibiporã (PR)"
"PR","75957","Iguaraçu","Iguaraçu (PR)"
"PR","75973","Imbituva","Imbituva (PR)"
"PR","75990","Inácio Martins","Inácio Martins (PR)"
"PR","76031","Ipiranga","Ipiranga (PR)"
"PR","76058","Iporã","Iporã (PR)"
"PR","76074","Irati","Irati (PR)"
"PR","76112","Itaguajé","Itaguajé (PR)"
"PR","76139","Itambaracá","Itambaracá (PR)"
"PR","76155","Itambé","Itambé (PR)"
"PR","76171","Itapejara D Oeste","Itapejara D Oeste (PR)"
"PR","76198","Itaúna Do Sul","Itaúna Do Sul (PR)"
"PR","76210","Ivaí","Ivaí (PR)"
"PR","76236","Ivaiporã","Ivaiporã (PR)"
"PR","76252","Ivatuba","Ivatuba (PR)"
"PR","76279","Jaboti","Jaboti (PR)"
"PR","76295","Jacarezinho","Jacarezinho (PR)"
"PR","76317","Jaguapitã","Jaguapitã (PR)"
"PR","76333","Jaguariaíva","Jaguariaíva (PR)"
"PR","76376","Janiópolis","Janiópolis (PR)"
"PR","76430","Jardim Alegre","Jardim Alegre (PR)"
"PR","76490","Joaquim Távora","Joaquim Távora (PR)"
"PR","76538","Jussara","Jussara (PR)"
"PR","76570","Lapa","Lapa (PR)"
"PR","76597","Laranjeiras Do Sul","Laranjeiras Do Sul (PR)"
"PR","76635","Loanda","Loanda (PR)"
"PR","76651","Lobato","Lobato (PR)"
"PR","76678","Londrina","Londrina (PR)"
"PR","76775","Mandaguari","Mandaguari (PR)"
"PR","76813","Manoel Ribas","Manoel Ribas (PR)"
"PR","76856","Maria Helena","Maria Helena (PR)"
"PR","76899","Mariluz","Mariluz (PR)"
"PR","76910","Maringá","Maringá (PR)"
"PR","76937","Mariópolis","Mariópolis (PR)"
"PR","77011","Medianeira","Medianeira (PR)"
"PR","77038","Mirador","Mirador (PR)"
"PR","77070","Moreira Sales","Moreira Sales (PR)"
"PR","77135","Nossa Senhora Das Graças","Nossa Senhora Das Graças (PR)"
"PR","77194","Nova Cantu","Nova Cantu (PR)"
"PR","77216","Nova Esperança","Nova Esperança (PR)"
"PR","77291","Ourizona","Ourizona (PR)"
"PR","77313","Paiçandu","Paiçandu (PR)"
"PR","77330","Palmas","Palmas (PR)"
"PR","77356","Palmeira","Palmeira (PR)"
"PR","77372","Palmital","Palmital (PR)"
"PR","77453","Paranaguá","Paranaguá (PR)"
"PR","77496","Paranavaí","Paranavaí (PR)"
"PR","77518","Pato Branco","Pato Branco (PR)"
"PR","77593","Pérola D Oeste","Pérola D Oeste (PR)"
"PR","77615","Piên","Piên (PR)"
"PR","77658","Pinhão","Pinhão (PR)"
"PR","77674","Piraí Do Sul","Piraí Do Sul (PR)"
"PR","77690","Piraquara","Piraquara (PR)"
"PR","77712","Pitanga","Pitanga (PR)"
"PR","77755","Planalto","Planalto (PR)"
"PR","77771","Ponta Grossa","Ponta Grossa (PR)"
"PR","77798","Porecatu","Porecatu (PR)"
"PR","77810","Porto Amazonas","Porto Amazonas (PR)"
"PR","77852","Porto Vitória","Porto Vitória (PR)"
"PR","77895","Primeiro De Maio","Primeiro De Maio (PR)"
"PR","77917","Prudentópolis","Prudentópolis (PR)"
"PR","77933","Quatiguá","Quatiguá (PR)"
"PR","77992","Quinta Do Sol","Quinta Do Sol (PR)"
"PR","78018","Quitandinha","Quitandinha (PR)"
"PR","78034","Rancho Alegre","Rancho Alegre (PR)"
"PR","78077","Rebouças","Rebouças (PR)"
"PR","78093","Renascença","Renascença (PR)"
"PR","78115","Reserva","Reserva (PR)"
"PR","78131","Ribeirão Claro","Ribeirão Claro (PR)"
"PR","78212","Rio Branco Do Sul","Rio Branco Do Sul (PR)"
"PR","78298","Rondon","Rondon (PR)"
"PR","78379","Salto Do Lontra","Salto Do Lontra (PR)"
"PR","78433","Santa Cruz De Monte Castelo","Santa Cruz De Monte Castelo (PR)"
"PR","78450","Santa Fé","Santa Fé (PR)"
"PR","78514","Santa Izabel Do Oeste","Santa Izabel Do Oeste (PR)"
"PR","78557","Santana Do Itararé","Santana Do Itararé (PR)"
"PR","78573","Santo Antônio Do Sudoeste","Santo Antônio Do Sudoeste (PR)"
"PR","78590","Santo Antônio Da Platina","Santo Antônio Da Platina (PR)"
"PR","78654","Santo Inácio","Santo Inácio (PR)"
"PR","78670","São Carlos Do Ivaí","São Carlos Do Ivaí (PR)"
"PR","78697","São Jerônimo Da Serra","São Jerônimo Da Serra (PR)"
"PR","78719","São João","São João (PR)"
"PR","78751","São João Do Ivaí","São João Do Ivaí (PR)"
"PR","78778","São João Do Triunfo","São João Do Triunfo (PR)"
"PR","78794","São Jorge Do Ivaí","São Jorge Do Ivaí (PR)"
"PR","78832","São José Da Boa Vista","São José Da Boa Vista (PR)"
"PR","78859","São José Dos Pinhais","São José Dos Pinhais (PR)"
"PR","78875","São Mateus Do Sul","São Mateus Do Sul (PR)"
"PR","78891","São Miguel Do Iguaçu","São Miguel Do Iguaçu (PR)"
"PR","78913","São Pedro Do Ivaí","São Pedro Do Ivaí (PR)"
"PR","78972","São Tomé","São Tomé (PR)"
"PR","78999","Sapopema","Sapopema (PR)"
"PR","79014","Sengés","Sengés (PR)"
"PR","79073","Siqueira Campos","Siqueira Campos (PR)"
"PR","79111","Tapejara","Tapejara (PR)"
"PR","79138","Teixeira Soares","Teixeira Soares (PR)"
"PR","79154","Telêmaco Borba","Telêmaco Borba (PR)"
"PR","79197","Terra Rica","Terra Rica (PR)"
"PR","79219","Terra Roxa","Terra Roxa (PR)"
"PR","79235","Tibagi","Tibagi (PR)"
"PR","79251","Tijucas Do Sul","Tijucas Do Sul (PR)"
"PR","79278","Toledo","Toledo (PR)"
"PR","79294","Tomazina","Tomazina (PR)"
"PR","79316","Tuneiras Do Oeste","Tuneiras Do Oeste (PR)"
"PR","79359","Umuarama","Umuarama (PR)"
"PR","79375","União Da Vitória","União Da Vitória (PR)"
"PR","79413","Uraí","Uraí (PR)"
"PR","79499","Xambrê","Xambrê (PR)"
"PR","79510","Altônia","Altônia (PR)"
"PR","79537","Assis Chateaubriand","Assis Chateaubriand (PR)"
"PR","79553","Quedas Do Iguaçu","Quedas Do Iguaçu (PR)"
"PR","79570","Céu Azul","Céu Azul (PR)"
"PR","79634","Matinhos","Matinhos (PR)"
"PR","79650","Nova Aurora","Nova Aurora (PR)"
"PR","79677","Nova Olímpia","Nova Olímpia (PR)"
"PR","79715","Santa Helena","Santa Helena (PR)"
"PR","79731","Tapira","Tapira (PR)"
"PR","79758","Marilena","Marilena (PR)"
"PR","79774","Francisco Alves","Francisco Alves (PR)"
"PR","79790","Nova Santa Rosa","Nova Santa Rosa (PR)"
"PR","79812","Boa Vista Da Aparecida","Boa Vista Da Aparecida (PR)"
"PR","79855","Cafelândia","Cafelândia (PR)"
"PR","79871","Três Barras Do Paraná","Três Barras Do Paraná (PR)"
"PR","79910","Pranchita","Pranchita (PR)"
"PR","79952","Nova Prata Do Iguaçu","Nova Prata Do Iguaçu (PR)"
"PR","79979","Jesuítas","Jesuítas (PR)"
"PR","79995","São Jorge Do Patrocínio","São Jorge Do Patrocínio (PR)"
"PR","84514","Cantagalo","Cantagalo (PR)"
"PR","84557","Altamira Do Paraná","Altamira Do Paraná (PR)"
"PR","84573","Figueira","Figueira (PR)"
"PR","84611","Sarandi","Sarandi (PR)"
"PR","84638","Juranda","Juranda (PR)"
"PR","84654","Douradina","Douradina (PR)"
"PR","84670","Santa Terezinha De Itaipu","Santa Terezinha De Itaipu (PR)"
"PR","84697","Missal","Missal (PR)"
"PR","78476","Santa Inês","Santa Inês (PR)"
"RJ","58009","Quissamã","Quissamã (RJ)"
"RJ","58017","Angra Dos Reis","Angra Dos Reis (RJ)"
"RJ","58033","Araruama","Araruama (RJ)"
"RJ","58041","Belford Roxo","Belford Roxo (RJ)"
"RJ","58068","Cardoso Moreira","Cardoso Moreira (RJ)"
"RJ","58076","Barra Mansa","Barra Mansa (RJ)"
"RJ","58092","Bom Jardim","Bom Jardim (RJ)"
"RJ","58106","Guapimirim","Guapimirim (RJ)"
"RJ","58130","Cabo Frio","Cabo Frio (RJ)"
"RJ","58149","Japeri","Japeri (RJ)"
"RJ","58157","Cachoeiras De Macacu","Cachoeiras De Macacu (RJ)"
"RJ","58165","Comendador Levy Gasparian","Comendador Levy Gasparian (RJ)"
"RJ","58190","Campos Dos Goytacazes","Campos Dos Goytacazes (RJ)"
"RJ","58203","Rio Das Ostras","Rio Das Ostras (RJ)"
"RJ","58211","Cantagalo","Cantagalo (RJ)"
"RJ","58220","Areal","Areal (RJ)"
"RJ","58246","Pinheiral","Pinheiral (RJ)"
"RJ","58254","Casimiro De Abreu","Casimiro De Abreu (RJ)"
"RJ","58262","Iguaba Grande","Iguaba Grande (RJ)"
"RJ","58270","Conceição De Macabu","Conceição De Macabu (RJ)"
"RJ","58289","São Francisco De Itabapoana","São Francisco De Itabapoana (RJ)"
"RJ","58297","Cordeiro","Cordeiro (RJ)"
"RJ","58327","Porto Real","Porto Real (RJ)"
"RJ","58335","Duque De Caxias","Duque De Caxias (RJ)"
"RJ","58343","São José De Ubá","São José De Ubá (RJ)"
"RJ","58351","Engenheiro Paulo De Frontin","Engenheiro Paulo De Frontin (RJ)"
"RJ","58360","Tanguá","Tanguá (RJ)"
"RJ","58378","Itaboraí","Itaboraí (RJ)"
"RJ","58386","Macuco","Macuco (RJ)"
"RJ","58394","Itaguaí","Itaguaí (RJ)"
"RJ","58408","Armação Dos Búzios","Armação Dos Búzios (RJ)"
"RJ","58416","Itaocara","Itaocara (RJ)"
"RJ","58424","Seropédica","Seropédica (RJ)"
"RJ","58440","Itatiaia","Itatiaia (RJ)"
"RJ","58467","Mesquita","Mesquita (RJ)"
"RJ","58475","Macaé","Macaé (RJ)"
"RJ","58491","Magé","Magé (RJ)"
"RJ","58513","Mangaratiba","Mangaratiba (RJ)"
"RJ","58530","Maricá","Maricá (RJ)"
"RJ","58572","Miguel Pereira","Miguel Pereira (RJ)"
"RJ","58637","Nilópolis","Nilópolis (RJ)"
"RJ","58653","Niterói","Niterói (RJ)"
"RJ","58670","Nova Friburgo","Nova Friburgo (RJ)"
"RJ","58696","Nova Iguaçu","Nova Iguaçu (RJ)"
"RJ","58718","Paracambi","Paracambi (RJ)"
"RJ","58734","Paraíba Do Sul","Paraíba Do Sul (RJ)"
"RJ","58750","Paraty","Paraty (RJ)"
"RJ","58777","Petrópolis","Petrópolis (RJ)"
"RJ","58793","Piraí","Piraí (RJ)"
"RJ","58831","Resende","Resende (RJ)"
"RJ","58858","Rio Bonito","Rio Bonito (RJ)"
"RJ","58874","Rio Claro","Rio Claro (RJ)"
"RJ","58955","São Fidélis","São Fidélis (RJ)"
"RJ","58971","São Gonçalo","São Gonçalo (RJ)"
"RJ","58998","São João Da Barra","São João Da Barra (RJ)"
"RJ","59013","São João De Meriti","São João De Meriti (RJ)"
"RJ","59030","São Pedro Da Aldeia","São Pedro Da Aldeia (RJ)"
"RJ","59099","Saquarema","Saquarema (RJ)"
"RJ","59110","Silva Jardim","Silva Jardim (RJ)"
"RJ","59153","Teresópolis","Teresópolis (RJ)"
"RJ","59196","Três Rios","Três Rios (RJ)"
"RJ","59218","Valença","Valença (RJ)"
"RJ","59234","Vassouras","Vassouras (RJ)"
"RJ","59250","Volta Redonda","Volta Redonda (RJ)"
"RJ","59277","Arraial Do Cabo","Arraial Do Cabo (RJ)"
"RJ","59315","Paty Do Alferes","Paty Do Alferes (RJ)"
"RJ","60011","Rio De Janeiro","Rio De Janeiro (RJ)"
"RN","16004","Tenente Laurentino Cruz","Tenente Laurentino Cruz (RN)"
"RN","16012","Acari","Acari (RN)"
"RN","16020","Serra Do Mel","Serra Do Mel (RN)"
"RN","16039","Assú","Assú (RN)"
"RN","16055","Afonso Bezerra","Afonso Bezerra (RN)"
"RN","16063","São Miguel Do Gostoso","São Miguel Do Gostoso (RN)"
"RN","16128","Triunfo Potiguar","Triunfo Potiguar (RN)"
"RN","16136","Alto Do Rodrigues","Alto Do Rodrigues (RN)"
"RN","16144","Fernando Pedroza","Fernando Pedroza (RN)"
"RN","16179","Antônio Martins","Antônio Martins (RN)"
"RN","16195","Apodi","Apodi (RN)"
"RN","16209","Serrinha Dos Pintos","Serrinha Dos Pintos (RN)"
"RN","16217","Areia Branca","Areia Branca (RN)"
"RN","16225","Tibau","Tibau (RN)"
"RN","16268","Rio Do Fogo","Rio Do Fogo (RN)"
"RN","16284","Porto Do Mangue","Porto Do Mangue (RN)"
"RN","16357","Brejinho","Brejinho (RN)"
"RN","16390","Caicó","Caicó (RN)"
"RN","16438","Canguaretama","Canguaretama (RN)"
"RN","16454","Caraúbas","Caraúbas (RN)"
"RN","16470","Carnaúba Dos Dantas","Carnaúba Dos Dantas (RN)"
"RN","16497","Carnaubais","Carnaubais (RN)"
"RN","16519","Ceará-Mirim","Ceará-Mirim (RN)"
"RN","16535","Cerro Corá","Cerro Corá (RN)"
"RN","16616","Currais Novos","Currais Novos (RN)"
"RN","16691","Espírito Santo","Espírito Santo (RN)"
"RN","16713","Extremoz","Extremoz (RN)"
"RN","16730","Felipe Guerra","Felipe Guerra (RN)"
"RN","16756","Florânia","Florânia (RN)"
"RN","16772","Francisco Dantas","Francisco Dantas (RN)"
"RN","16837","Governador Dix-Sept Rosado","Governador Dix-Sept Rosado (RN)"
"RN","16870","Guamaré","Guamaré (RN)"
"RN","16896","Ielmo Marinho","Ielmo Marinho (RN)"
"RN","16918","Ipanguaçu","Ipanguaçu (RN)"
"RN","16950","Itaú","Itaú (RN)"
"RN","16977","Jaçanã","Jaçanã (RN)"
"RN","17019","Janduís","Janduís (RN)"
"RN","17035","Boa Saúde","Boa Saúde (RN)"
"RN","17094","Jardim De Piranhas","Jardim De Piranhas (RN)"
"RN","17116","Jardim Do Seridó","Jardim Do Seridó (RN)"
"RN","17132","João Câmara","João Câmara (RN)"
"RN","17191","Jucurutu","Jucurutu (RN)"
"RN","17256","Lagoa De Pedras","Lagoa De Pedras (RN)"
"RN","17299","Lagoa Nova","Lagoa Nova (RN)"
"RN","17310","Lagoa Salgada","Lagoa Salgada (RN)"
"RN","17337","Lajes","Lajes (RN)"
"RN","17353","Lajes Pintadas","Lajes Pintadas (RN)"
"RN","17370","Lucrécia","Lucrécia (RN)"
"RN","17418","Macaíba","Macaíba (RN)"
"RN","17434","Macau","Macau (RN)"
"RN","17450","Marcelino Vieira","Marcelino Vieira (RN)"
"RN","17493","Maxaranguape","Maxaranguape (RN)"
"RN","17531","Montanhas","Montanhas (RN)"
"RN","17590","Mossoró","Mossoró (RN)"
"RN","17612","Natal","Natal (RN)"
"RN","17639","Nísia Floresta","Nísia Floresta (RN)"
"RN","17655","Nova Cruz","Nova Cruz (RN)"
"RN","17671","Olho D Água Do Borges","Olho D Água Do Borges (RN)"
"RN","17698","Ouro Branco","Ouro Branco (RN)"
"RN","17736","Paraú","Paraú (RN)"
"RN","17779","Parelhas","Parelhas (RN)"
"RN","17795","Parnamirim","Parnamirim (RN)"
"RN","17817","Passa E Fica","Passa E Fica (RN)"
"RN","17850","Patu","Patu (RN)"
"RN","17876","Pau Dos Ferros","Pau Dos Ferros (RN)"
"RN","17892","Pedra Grande","Pedra Grande (RN)"
"RN","17930","Pedro Avelino","Pedro Avelino (RN)"
"RN","17973","Pendências","Pendências (RN)"
"RN","18031","Portalegre","Portalegre (RN)"
"RN","18058","Serra Caiada","Serra Caiada (RN)"
"RN","18074","Pureza","Pureza (RN)"
"RN","18155","Riachuelo","Riachuelo (RN)"
"RN","18236","Santa Cruz","Santa Cruz (RN)"
"RN","18333","São Bento Do Trairí","São Bento Do Trairí (RN)"
"RN","18392","São João Do Sabugi","São João Do Sabugi (RN)"
"RN","18414","São José De Mipibu","São José De Mipibu (RN)"
"RN","18457","São José Do Seridó","São José Do Seridó (RN)"
"RN","18473","São Miguel","São Miguel (RN)"
"RN","18490","São Paulo Do Potengi","São Paulo Do Potengi (RN)"
"RN","18511","São Pedro","São Pedro (RN)"
"RN","18538","São Rafael","São Rafael (RN)"
"RN","18554","São Tomé","São Tomé (RN)"
"RN","18570","São Vicente","São Vicente (RN)"
"RN","18597","Senador Elói De Souza","Senador Elói De Souza (RN)"
"RN","18635","Serra De São Bento","Serra De São Bento (RN)"
"RN","18651","Serra Negra Do Norte","Serra Negra Do Norte (RN)"
"RN","18694","Severiano Melo","Severiano Melo (RN)"
"RN","18759","Taipu","Taipu (RN)"
"RN","18775","Tangará","Tangará (RN)"
"RN","18791","Tenente Ananias","Tenente Ananias (RN)"
"RN","18872","Umarizal","Umarizal (RN)"
"RN","18953","Vera Cruz","Vera Cruz (RN)"
"RO","00019","Guajará-Mirim","Guajará-Mirim (RO)"
"RO","00035","Porto Velho","Porto Velho (RO)"
"RO","00051","Ji-Paraná","Ji-Paraná (RO)"
"RO","00078","Ariquemes","Ariquemes (RO)"
"RO","00094","Cacoal","Cacoal (RO)"
"RO","00116","Pimenta Bueno","Pimenta Bueno (RO)"
"RO","00132","Vilhena","Vilhena (RO)"
"RO","00159","Jaru","Jaru (RO)"
"RO","00175","Ouro Preto Do Oeste","Ouro Preto Do Oeste (RO)"
"RO","00191","Presidente Médici","Presidente Médici (RO)"
"RO","00213","Costa Marques","Costa Marques (RO)"
"RO","00256","Espigão Do Oeste","Espigão Do Oeste (RO)"
"RO","00272","Cerejeiras","Cerejeiras (RO)"
"RO","00299","Rolim De Moura","Rolim De Moura (RO)"
"RO","00310","Alta Floresta Do Oeste","Alta Floresta Do Oeste (RO)"
"RO","00337","Alvorada Do Oeste","Alvorada Do Oeste (RO)"
"RO","00353","Santa Luzia Do Oeste","Santa Luzia Do Oeste (RO)"
"RO","00396","Machadinho Do Oeste","Machadinho Do Oeste (RO)"
"RO","00418","São Miguel Do Guaporé","São Miguel Do Guaporé (RO)"
"RO","00434","Nova Mamoré","Nova Mamoré (RO)"
"RO","00477","Candeias Do Jamari","Candeias Do Jamari (RO)"
"RO","00493","Itapuã Do Oeste","Itapuã Do Oeste (RO)"
"RO","00515","Novo Horizonte Do Oeste","Novo Horizonte Do Oeste (RO)"
"RO","00531","Castanheiras","Castanheiras (RO)"
"RO","00558","Vale Do Paraíso","Vale Do Paraíso (RO)"
"RO","00566","Urupá","Urupá (RO)"
"RO","00574","Mirante Da Serra","Mirante Da Serra (RO)"
"RO","00582","Seringueiras","Seringueiras (RO)"
"RO","00612","Governador Jorge Teixeira","Governador Jorge Teixeira (RO)"
"RO","00620","Cacaulândia","Cacaulândia (RO)"
"RO","00639","Alto Paraíso","Alto Paraíso (RO)"
"RO","00647","Rio Crespo","Rio Crespo (RO)"
"RO","00655","Corumbiara","Corumbiara (RO)"
"RO","00671","Campo Novo De Rondônia","Campo Novo De Rondônia (RO)"
"RO","00680","Cujubim","Cujubim (RO)"
"RO","00698","Vale Do Anari","Vale Do Anari (RO)"
"RO","00701","Parecis","Parecis (RO)"
"RO","00728","Primavera De Rondônia","Primavera De Rondônia (RO)"
"RO","00736","Alto Alegre Dos Parecis","Alto Alegre Dos Parecis (RO)"
"RO","00744","Nova União","Nova União (RO)"
"RO","00752","Teixeirópolis","Teixeirópolis (RO)"
"RO","00779","Buritis","Buritis (RO)"
"RO","00787","Pimenteiras Do Oeste","Pimenteiras Do Oeste (RO)"
"RO","00795","São Francisco Do Guaporé","São Francisco Do Guaporé (RO)"
"RO","00809","Chupinguaia","Chupinguaia (RO)"
"RR","03018","Boa Vista","Boa Vista (RR)"
"RR","03034","Caracaraí","Caracaraí (RR)"
"RR","03050","Alto Alegre","Alto Alegre (RR)"
"RR","03093","Mucajaí","Mucajaí (RR)"
"RS","84760","Progresso","Progresso (RS)"
"RS","84816","Nova Hartz","Nova Hartz (RS)"
